"year","quarter","sex","age","acf","hiv","smrxpertcases","period","acfperiod","year_q","population","hiv_prev","newpopulation"
"2012","3","males","16-19","Non-ACF","a) HIV-negative",2,"bACF","Non-ACF.bACF","2012.3",27601,0.019,27076.581
"2012","3","males","16-19","Non-ACF","b) HIV-positive",1,"bACF","Non-ACF.bACF","2012.3",27601,0.019,524.419
"2012","3","males","20-29","ACF",,1,"bACF","ACF.bACF","2012.3",26318,0.016,
"2012","3","males","20-29","ACF","a) HIV-negative",7,"bACF","ACF.bACF","2012.3",26318,0.016,25896.912
"2012","3","males","20-29","ACF","b) HIV-positive",11,"bACF","ACF.bACF","2012.3",26318,0.016,421.088
"2012","3","males","20-29","Non-ACF",,2,"bACF","Non-ACF.bACF","2012.3",54733,0.017,
"2012","3","males","20-29","Non-ACF","a) HIV-negative",15,"bACF","Non-ACF.bACF","2012.3",54733,0.017,53802.539
"2012","3","males","20-29","Non-ACF","b) HIV-positive",7,"bACF","Non-ACF.bACF","2012.3",54733,0.017,930.461
"2012","3","males","30-39","ACF",,2,"bACF","ACF.bACF","2012.3",17670,0.111,
"2012","3","males","30-39","ACF","a) HIV-negative",9,"bACF","ACF.bACF","2012.3",17670,0.111,15708.63
"2012","3","males","30-39","ACF","b) HIV-positive",13,"bACF","ACF.bACF","2012.3",17670,0.111,1961.37
"2012","3","males","30-39","Non-ACF",,5,"bACF","Non-ACF.bACF","2012.3",38471,0.145,
"2012","3","males","30-39","Non-ACF","a) HIV-negative",12,"bACF","Non-ACF.bACF","2012.3",38471,0.145,32892.705
"2012","3","males","30-39","Non-ACF","b) HIV-positive",30,"bACF","Non-ACF.bACF","2012.3",38471,0.145,5578.295
"2012","3","males","40-49","ACF","a) HIV-negative",5,"bACF","ACF.bACF","2012.3",7418,0.248,5578.336
"2012","3","males","40-49","ACF","b) HIV-positive",10,"bACF","ACF.bACF","2012.3",7418,0.248,1839.664
"2012","3","males","40-49","Non-ACF",,1,"bACF","Non-ACF.bACF","2012.3",20096,0.24,
"2012","3","males","40-49","Non-ACF","a) HIV-negative",5,"bACF","Non-ACF.bACF","2012.3",20096,0.24,15272.96
"2012","3","males","40-49","Non-ACF","b) HIV-positive",11,"bACF","Non-ACF.bACF","2012.3",20096,0.24,4823.04
"2012","3","males","50+","ACF","a) HIV-negative",3,"bACF","ACF.bACF","2012.3",6067,0.199,4859.667
"2012","3","males","50+","ACF","b) HIV-positive",3,"bACF","ACF.bACF","2012.3",6067,0.199,1207.333
"2012","3","males","50+","Non-ACF",,2,"bACF","Non-ACF.bACF","2012.3",16725,0.251,
"2012","3","males","50+","Non-ACF","b) HIV-positive",6,"bACF","Non-ACF.bACF","2012.3",16725,0.251,4197.975
"2012","4","females","16-19","ACF",,1,"bACF","ACF.bACF","2012.4",9840,0.03,
"2012","4","females","16-19","ACF","a) HIV-negative",4,"bACF","ACF.bACF","2012.4",9840,0.03,9544.8
"2012","4","females","16-19","Non-ACF",,1,"bACF","Non-ACF.bACF","2012.4",31504,0.028,
"2012","4","females","16-19","Non-ACF","a) HIV-negative",3,"bACF","Non-ACF.bACF","2012.4",31504,0.028,30621.888
"2012","4","females","16-19","Non-ACF","b) HIV-positive",1,"bACF","Non-ACF.bACF","2012.4",31504,0.028,882.112
"2012","4","females","20-29","ACF",,1,"bACF","ACF.bACF","2012.4",25577,0.073,
"2012","4","females","20-29","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2012.4",25577,0.073,23709.879
"2012","4","females","20-29","ACF","b) HIV-positive",11,"bACF","ACF.bACF","2012.4",25577,0.073,1867.121
"2012","4","females","20-29","Non-ACF",,1,"bACF","Non-ACF.bACF","2012.4",58744,0.09,
"2012","4","females","20-29","Non-ACF","a) HIV-negative",1,"bACF","Non-ACF.bACF","2012.4",58744,0.09,53457.04
"2012","4","females","20-29","Non-ACF","b) HIV-positive",16,"bACF","Non-ACF.bACF","2012.4",58744,0.09,5286.96
"2012","4","females","30-39","ACF","a) HIV-negative",4,"bACF","ACF.bACF","2012.4",19451,0.206,15444.094
"2012","4","females","30-39","ACF","b) HIV-positive",10,"bACF","ACF.bACF","2012.4",19451,0.206,4006.906
"2012","4","females","30-39","Non-ACF",,1,"bACF","Non-ACF.bACF","2012.4",28931,0.212,
"2012","4","females","30-39","Non-ACF","a) HIV-negative",4,"bACF","Non-ACF.bACF","2012.4",28931,0.212,22797.628
"2012","4","females","30-39","Non-ACF","b) HIV-positive",19,"bACF","Non-ACF.bACF","2012.4",28931,0.212,6133.372
"2012","4","females","40-49","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2012.4",6943,0.356,4471.292
"2012","4","females","40-49","ACF","b) HIV-positive",1,"bACF","ACF.bACF","2012.4",6943,0.356,2471.708
"2012","4","females","40-49","Non-ACF",,1,"bACF","Non-ACF.bACF","2012.4",14802,0.325,
"2012","4","females","40-49","Non-ACF","a) HIV-negative",1,"bACF","Non-ACF.bACF","2012.4",14802,0.325,9991.35
"2012","4","females","40-49","Non-ACF","b) HIV-positive",5,"bACF","Non-ACF.bACF","2012.4",14802,0.325,4810.65
"2012","4","females","50+","ACF",,1,"bACF","ACF.bACF","2012.4",6235,0.184,
"2012","4","females","50+","ACF","b) HIV-positive",3,"bACF","ACF.bACF","2012.4",6235,0.184,1147.24
"2012","4","females","50+","Non-ACF",,1,"bACF","Non-ACF.bACF","2012.4",11818,0.215,
"2012","4","females","50+","Non-ACF","b) HIV-positive",2,"bACF","Non-ACF.bACF","2012.4",11818,0.215,2540.87
"2012","4","males","16-19","ACF","a) HIV-negative",1,"bACF","ACF.bACF","2012.4",10519,0.022,10287.582
"2012","4","males","16-19","ACF","b) HIV-positive",1,"bACF","ACF.bACF","2012.4",10519,0.022,231.418
"2012","4","males","16-19","Non-ACF","a) HIV-negative",2,"bACF","Non-ACF.bACF","2012.4",27832,0.019,27303.192
"2012","4","males","16-19","Non-ACF","b) HIV-positive",2,"bACF","Non-ACF.bACF","2012.4",27832,0.019,528.808
"2012","4","males","20-29","ACF","a) HIV-negative",12,"bACF","ACF.bACF","2012.4",26338,0.016,25916.592
"2012","4","males","20-29","ACF","b) HIV-positive",7,"bACF","ACF.bACF","2012.4",26338,0.016,421.408
"2012","4","males","20-29","Non-ACF",,3,"bACF","Non-ACF.bACF","2012.4",54775,0.017,
"2012","4","males","20-29","Non-ACF","a) HIV-negative",11,"bACF","Non-ACF.bACF","2012.4",54775,0.017,53843.825
"2012","4","males","20-29","Non-ACF","b) HIV-positive",14,"bACF","Non-ACF.bACF","2012.4",54775,0.017,931.175
"2012","4","males","30-39","ACF",,4,"bACF","ACF.bACF","2012.4",17766,0.111,
"2012","4","males","30-39","ACF","a) HIV-negative",5,"bACF","ACF.bACF","2012.4",17766,0.111,15793.974
"2012","4","males","30-39","ACF","b) HIV-positive",13,"bACF","ACF.bACF","2012.4",17766,0.111,1972.026
"2012","4","males","30-39","Non-ACF",,6,"bACF","Non-ACF.bACF","2012.4",38681,0.145,
"2012","4","males","30-39","Non-ACF","a) HIV-negative",11,"bACF","Non-ACF.bACF","2012.4",38681,0.145,33072.255
"2012","4","males","30-39","Non-ACF","b) HIV-positive",36,"bACF","Non-ACF.bACF","2012.4",38681,0.145,5608.745
"2012","4","males","40-49","ACF",,1,"bACF","ACF.bACF","2012.4",7531,0.248,
"2012","4","males","40-49","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2012.4",7531,0.248,5663.312
"2012","4","males","40-49","ACF","b) HIV-positive",10,"bACF","ACF.bACF","2012.4",7531,0.248,1867.688
"2012","4","males","40-49","Non-ACF",,2,"bACF","Non-ACF.bACF","2012.4",20402,0.24,
"2012","4","males","40-49","Non-ACF","a) HIV-negative",4,"bACF","Non-ACF.bACF","2012.4",20402,0.24,15505.52
"2012","4","males","40-49","Non-ACF","b) HIV-positive",13,"bACF","Non-ACF.bACF","2012.4",20402,0.24,4896.48
"2012","4","males","50+","ACF",,1,"bACF","ACF.bACF","2012.4",6114,0.199,
"2012","4","males","50+","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2012.4",6114,0.199,4897.314
"2012","4","males","50+","ACF","b) HIV-positive",3,"bACF","ACF.bACF","2012.4",6114,0.199,1216.686
"2012","4","males","50+","Non-ACF",,1,"bACF","Non-ACF.bACF","2012.4",16855,0.251,
"2012","4","males","50+","Non-ACF","b) HIV-positive",3,"bACF","Non-ACF.bACF","2012.4",16855,0.251,4230.605
"2013","1","females","16-19","ACF","a) HIV-negative",1,"bACF","ACF.bACF","2013.1",9907,0.03,9609.79
"2013","1","females","16-19","Non-ACF","a) HIV-negative",3,"bACF","Non-ACF.bACF","2013.1",31717,0.028,30828.924
"2013","1","females","16-19","Non-ACF","b) HIV-positive",3,"bACF","Non-ACF.bACF","2013.1",31717,0.028,888.076
"2013","1","females","20-29","ACF","a) HIV-negative",3,"bACF","ACF.bACF","2013.1",25614,0.073,23744.178
"2013","1","females","20-29","ACF","b) HIV-positive",8,"bACF","ACF.bACF","2013.1",25614,0.073,1869.822
"2013","1","females","20-29","Non-ACF",,4,"bACF","Non-ACF.bACF","2013.1",58830,0.09,
"2013","1","females","20-29","Non-ACF","a) HIV-negative",9,"bACF","Non-ACF.bACF","2013.1",58830,0.09,53535.3
"2013","1","females","20-29","Non-ACF","b) HIV-positive",13,"bACF","Non-ACF.bACF","2013.1",58830,0.09,5294.7
"2013","1","females","30-39","ACF",,1,"bACF","ACF.bACF","2013.1",19703,0.206,
"2013","1","females","30-39","ACF","b) HIV-positive",10,"bACF","ACF.bACF","2013.1",19703,0.206,4058.818
"2013","1","females","30-39","Non-ACF",,2,"bACF","Non-ACF.bACF","2013.1",29304,0.212,
"2013","1","females","30-39","Non-ACF","a) HIV-negative",3,"bACF","Non-ACF.bACF","2013.1",29304,0.212,23091.552
"2013","1","females","30-39","Non-ACF","b) HIV-positive",15,"bACF","Non-ACF.bACF","2013.1",29304,0.212,6212.448
"2013","1","females","40-49","ACF",,2,"bACF","ACF.bACF","2013.1",7031,0.356,
"2013","1","females","40-49","ACF","a) HIV-negative",1,"bACF","ACF.bACF","2013.1",7031,0.356,4527.964
"2013","1","females","40-49","ACF","b) HIV-positive",4,"bACF","ACF.bACF","2013.1",7031,0.356,2503.036
"2013","1","females","40-49","Non-ACF",,1,"bACF","Non-ACF.bACF","2013.1",14992,0.325,
"2013","1","females","40-49","Non-ACF","a) HIV-negative",2,"bACF","Non-ACF.bACF","2013.1",14992,0.325,10119.6
"2013","1","females","40-49","Non-ACF","b) HIV-positive",11,"bACF","Non-ACF.bACF","2013.1",14992,0.325,4872.4
"2013","1","females","50+","ACF","b) HIV-positive",5,"bACF","ACF.bACF","2013.1",6304,0.184,1159.936
"2013","1","females","50+","Non-ACF",,1,"bACF","Non-ACF.bACF","2013.1",11950,0.215,
"2013","1","females","50+","Non-ACF","a) HIV-negative",1,"bACF","Non-ACF.bACF","2013.1",11950,0.215,9380.75
"2013","1","females","50+","Non-ACF","b) HIV-positive",4,"bACF","Non-ACF.bACF","2013.1",11950,0.215,2569.25
"2013","1","males","16-19","ACF","a) HIV-negative",1,"bACF","ACF.bACF","2013.1",10606,0.022,10372.668
"2013","1","males","16-19","Non-ACF",,1,"bACF","Non-ACF.bACF","2013.1",28064,0.019,
"2013","1","males","16-19","Non-ACF","a) HIV-negative",2,"bACF","Non-ACF.bACF","2013.1",28064,0.019,27530.784
"2013","1","males","20-29","ACF",,2,"bACF","ACF.bACF","2013.1",26358,0.016,
"2013","1","males","20-29","ACF","a) HIV-negative",6,"bACF","ACF.bACF","2013.1",26358,0.016,25936.272
"2013","1","males","20-29","ACF","b) HIV-positive",6,"bACF","ACF.bACF","2013.1",26358,0.016,421.728
"2013","1","males","20-29","Non-ACF",,12,"bACF","Non-ACF.bACF","2013.1",54817,0.017,
"2013","1","males","20-29","Non-ACF","a) HIV-negative",16,"bACF","Non-ACF.bACF","2013.1",54817,0.017,53885.111
"2013","1","males","20-29","Non-ACF","b) HIV-positive",11,"bACF","Non-ACF.bACF","2013.1",54817,0.017,931.889
"2013","1","males","30-39","ACF",,1,"bACF","ACF.bACF","2013.1",17862,0.111,
"2013","1","males","30-39","ACF","a) HIV-negative",3,"bACF","ACF.bACF","2013.1",17862,0.111,15879.318
"2013","1","males","30-39","ACF","b) HIV-positive",13,"bACF","ACF.bACF","2013.1",17862,0.111,1982.682
"2013","1","males","30-39","Non-ACF",,8,"bACF","Non-ACF.bACF","2013.1",38891,0.145,
"2013","1","males","30-39","Non-ACF","a) HIV-negative",10,"bACF","Non-ACF.bACF","2013.1",38891,0.145,33251.805
"2013","1","males","30-39","Non-ACF","b) HIV-positive",21,"bACF","Non-ACF.bACF","2013.1",38891,0.145,5639.195
"2013","1","males","40-49","ACF",,1,"bACF","ACF.bACF","2013.1",7643,0.248,
"2013","1","males","40-49","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2013.1",7643,0.248,5747.536
"2013","1","males","40-49","ACF","b) HIV-positive",8,"bACF","ACF.bACF","2013.1",7643,0.248,1895.464
"2013","1","males","40-49","Non-ACF",,3,"bACF","Non-ACF.bACF","2013.1",20707,0.24,
"2013","1","males","40-49","Non-ACF","a) HIV-negative",1,"bACF","Non-ACF.bACF","2013.1",20707,0.24,15737.32
"2013","1","males","40-49","Non-ACF","b) HIV-positive",12,"bACF","Non-ACF.bACF","2013.1",20707,0.24,4969.68
"2013","1","males","50+","ACF","b) HIV-positive",4,"bACF","ACF.bACF","2013.1",6161,0.199,1226.039
"2013","1","males","50+","Non-ACF","a) HIV-negative",1,"bACF","Non-ACF.bACF","2013.1",16986,0.251,12722.514
"2013","1","males","50+","Non-ACF","b) HIV-positive",5,"bACF","Non-ACF.bACF","2013.1",16986,0.251,4263.486
"2013","2","females","16-19","ACF","a) HIV-negative",1,"bACF","ACF.bACF","2013.2",9973,0.03,9673.81
"2013","2","females","16-19","ACF","b) HIV-positive",1,"bACF","ACF.bACF","2013.2",9973,0.03,299.19
"2013","2","females","16-19","Non-ACF",,2,"bACF","Non-ACF.bACF","2013.2",31930,0.028,
"2013","2","females","16-19","Non-ACF","a) HIV-negative",2,"bACF","Non-ACF.bACF","2013.2",31930,0.028,31035.96
"2013","2","females","20-29","ACF",,2,"bACF","ACF.bACF","2013.2",25652,0.073,
"2013","2","females","20-29","ACF","a) HIV-negative",4,"bACF","ACF.bACF","2013.2",25652,0.073,23779.404
"2013","2","females","20-29","ACF","b) HIV-positive",6,"bACF","ACF.bACF","2013.2",25652,0.073,1872.596
"2013","2","females","20-29","Non-ACF",,2,"bACF","Non-ACF.bACF","2013.2",58916,0.09,
"2013","2","females","20-29","Non-ACF","a) HIV-negative",5,"bACF","Non-ACF.bACF","2013.2",58916,0.09,53613.56
"2013","2","females","20-29","Non-ACF","b) HIV-positive",11,"bACF","Non-ACF.bACF","2013.2",58916,0.09,5302.44
"2013","2","females","30-39","ACF",,1,"bACF","ACF.bACF","2013.2",19954,0.206,
"2013","2","females","30-39","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2013.2",19954,0.206,15843.476
"2013","2","females","30-39","ACF","b) HIV-positive",8,"bACF","ACF.bACF","2013.2",19954,0.206,4110.524
"2013","2","females","30-39","Non-ACF","a) HIV-negative",1,"bACF","Non-ACF.bACF","2013.2",29678,0.212,23386.264
"2013","2","females","30-39","Non-ACF","b) HIV-positive",13,"bACF","Non-ACF.bACF","2013.2",29678,0.212,6291.736
"2013","2","females","40-49","ACF","a) HIV-negative",1,"bACF","ACF.bACF","2013.2",7121,0.356,4585.924
"2013","2","females","40-49","ACF","b) HIV-positive",4,"bACF","ACF.bACF","2013.2",7121,0.356,2535.076
"2013","2","females","40-49","Non-ACF","a) HIV-negative",1,"bACF","Non-ACF.bACF","2013.2",15181,0.325,10247.175
"2013","2","females","40-49","Non-ACF","b) HIV-positive",3,"bACF","Non-ACF.bACF","2013.2",15181,0.325,4933.825
"2013","2","females","50+","ACF",,2,"bACF","ACF.bACF","2013.2",6373,0.184,
"2013","2","females","50+","Non-ACF","a) HIV-negative",3,"bACF","Non-ACF.bACF","2013.2",12081,0.215,9483.585
"2013","2","females","50+","Non-ACF","b) HIV-positive",6,"bACF","Non-ACF.bACF","2013.2",12081,0.215,2597.415
"2013","2","males","16-19","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2013.2",10694,0.022,10458.732
"2013","2","males","16-19","Non-ACF","b) HIV-positive",1,"bACF","Non-ACF.bACF","2013.2",28296,0.019,537.624
"2013","2","males","20-29","ACF",,2,"bACF","ACF.bACF","2013.2",26378,0.016,
"2013","2","males","20-29","ACF","a) HIV-negative",5,"bACF","ACF.bACF","2013.2",26378,0.016,25955.952
"2013","2","males","20-29","ACF","b) HIV-positive",5,"bACF","ACF.bACF","2013.2",26378,0.016,422.048
"2013","2","males","20-29","Non-ACF",,5,"bACF","Non-ACF.bACF","2013.2",54858,0.017,
"2013","2","males","20-29","Non-ACF","a) HIV-negative",7,"bACF","Non-ACF.bACF","2013.2",54858,0.017,53925.414
"2013","2","males","20-29","Non-ACF","b) HIV-positive",14,"bACF","Non-ACF.bACF","2013.2",54858,0.017,932.586
"2013","2","males","30-39","ACF","a) HIV-negative",7,"bACF","ACF.bACF","2013.2",17959,0.111,15965.551
"2013","2","males","30-39","ACF","b) HIV-positive",19,"bACF","ACF.bACF","2013.2",17959,0.111,1993.449
"2013","2","males","30-39","Non-ACF",,2,"bACF","Non-ACF.bACF","2013.2",39100,0.145,
"2013","2","males","30-39","Non-ACF","a) HIV-negative",7,"bACF","Non-ACF.bACF","2013.2",39100,0.145,33430.5
"2013","2","males","30-39","Non-ACF","b) HIV-positive",32,"bACF","Non-ACF.bACF","2013.2",39100,0.145,5669.5
"2013","2","males","40-49","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2013.2",7756,0.248,5832.512
"2013","2","males","40-49","ACF","b) HIV-positive",5,"bACF","ACF.bACF","2013.2",7756,0.248,1923.488
"2013","2","males","40-49","Non-ACF",,1,"bACF","Non-ACF.bACF","2013.2",21013,0.24,
"2013","2","males","40-49","Non-ACF","a) HIV-negative",2,"bACF","Non-ACF.bACF","2013.2",21013,0.24,15969.88
"2013","2","males","40-49","Non-ACF","b) HIV-positive",9,"bACF","Non-ACF.bACF","2013.2",21013,0.24,5043.12
"2013","2","males","50+","ACF","b) HIV-positive",5,"bACF","ACF.bACF","2013.2",6209,0.199,1235.591
"2013","2","males","50+","Non-ACF",,2,"bACF","Non-ACF.bACF","2013.2",17116,0.251,
"2013","2","males","50+","Non-ACF","a) HIV-negative",6,"bACF","Non-ACF.bACF","2013.2",17116,0.251,12819.884
"2013","2","males","50+","Non-ACF","b) HIV-positive",9,"bACF","Non-ACF.bACF","2013.2",17116,0.251,4296.116
"2013","3","females","16-19","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2013.3",10040,0.03,9738.8
"2013","3","females","16-19","Non-ACF","a) HIV-negative",3,"bACF","Non-ACF.bACF","2013.3",32142,0.028,31242.024
"2013","3","females","20-29","ACF","a) HIV-negative",5,"bACF","ACF.bACF","2013.3",25689,0.073,23813.703
"2013","3","females","20-29","ACF","b) HIV-positive",9,"bACF","ACF.bACF","2013.3",25689,0.073,1875.297
"2013","3","females","20-29","Non-ACF",,2,"bACF","Non-ACF.bACF","2013.3",59002,0.09,
"2013","3","females","20-29","Non-ACF","a) HIV-negative",6,"bACF","Non-ACF.bACF","2013.3",59002,0.09,53691.82
"2013","3","females","20-29","Non-ACF","b) HIV-positive",13,"bACF","Non-ACF.bACF","2013.3",59002,0.09,5310.18
"2013","3","females","30-39","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2013.3",20205,0.206,16042.77
"2013","3","females","30-39","ACF","b) HIV-positive",14,"bACF","ACF.bACF","2013.3",20205,0.206,4162.23
"2013","3","females","30-39","Non-ACF","a) HIV-negative",1,"bACF","Non-ACF.bACF","2013.3",30051,0.212,23680.188
"2013","3","females","30-39","Non-ACF","b) HIV-positive",16,"bACF","Non-ACF.bACF","2013.3",30051,0.212,6370.812
"2013","3","females","40-49","ACF","b) HIV-positive",4,"bACF","ACF.bACF","2013.3",7209,0.356,2566.404
"2013","3","females","40-49","Non-ACF","b) HIV-positive",6,"bACF","Non-ACF.bACF","2013.3",15371,0.325,4995.575
"2013","3","females","50+","ACF","a) HIV-negative",1,"bACF","ACF.bACF","2013.3",6443,0.184,5257.488
"2013","3","females","50+","ACF","b) HIV-positive",5,"bACF","ACF.bACF","2013.3",6443,0.184,1185.512
"2013","3","females","50+","Non-ACF",,2,"bACF","Non-ACF.bACF","2013.3",12212,0.215,
"2013","3","females","50+","Non-ACF","a) HIV-negative",4,"bACF","Non-ACF.bACF","2013.3",12212,0.215,9586.42
"2013","3","females","50+","Non-ACF","b) HIV-positive",3,"bACF","Non-ACF.bACF","2013.3",12212,0.215,2625.58
"2013","3","males","16-19","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2013.3",10782,0.022,10544.796
"2013","3","males","16-19","ACF","b) HIV-positive",1,"bACF","ACF.bACF","2013.3",10782,0.022,237.204
"2013","3","males","16-19","Non-ACF",,1,"bACF","Non-ACF.bACF","2013.3",28528,0.019,
"2013","3","males","16-19","Non-ACF","b) HIV-positive",2,"bACF","Non-ACF.bACF","2013.3",28528,0.019,542.032
"2013","3","males","20-29","ACF","a) HIV-negative",12,"bACF","ACF.bACF","2013.3",26398,0.016,25975.632
"2013","3","males","20-29","ACF","b) HIV-positive",4,"bACF","ACF.bACF","2013.3",26398,0.016,422.368
"2013","3","males","20-29","Non-ACF",,4,"bACF","Non-ACF.bACF","2013.3",54900,0.017,
"2013","3","males","20-29","Non-ACF","a) HIV-negative",9,"bACF","Non-ACF.bACF","2013.3",54900,0.017,53966.7
"2013","3","males","20-29","Non-ACF","b) HIV-positive",6,"bACF","Non-ACF.bACF","2013.3",54900,0.017,933.3
"2013","3","males","30-39","ACF",,2,"bACF","ACF.bACF","2013.3",18055,0.111,
"2013","3","males","30-39","ACF","a) HIV-negative",6,"bACF","ACF.bACF","2013.3",18055,0.111,16050.895
"2013","3","males","30-39","ACF","b) HIV-positive",25,"bACF","ACF.bACF","2013.3",18055,0.111,2004.105
"2013","3","males","30-39","Non-ACF",,3,"bACF","Non-ACF.bACF","2013.3",39309,0.145,
"2013","3","males","30-39","Non-ACF","a) HIV-negative",9,"bACF","Non-ACF.bACF","2013.3",39309,0.145,33609.195
"2013","3","males","30-39","Non-ACF","b) HIV-positive",17,"bACF","Non-ACF.bACF","2013.3",39309,0.145,5699.805
"2013","3","males","40-49","ACF",,2,"bACF","ACF.bACF","2013.3",7869,0.248,
"2013","3","males","40-49","ACF","a) HIV-negative",1,"bACF","ACF.bACF","2013.3",7869,0.248,5917.488
"2013","3","males","40-49","ACF","b) HIV-positive",1,"bACF","ACF.bACF","2013.3",7869,0.248,1951.512
"2013","3","males","40-49","Non-ACF",,4,"bACF","Non-ACF.bACF","2013.3",21318,0.24,
"2013","3","males","40-49","Non-ACF","a) HIV-negative",4,"bACF","Non-ACF.bACF","2013.3",21318,0.24,16201.68
"2013","3","males","40-49","Non-ACF","b) HIV-positive",18,"bACF","Non-ACF.bACF","2013.3",21318,0.24,5116.32
"2013","3","males","50+","ACF","a) HIV-negative",2,"bACF","ACF.bACF","2013.3",6255,0.199,5010.255
"2013","3","males","50+","ACF","b) HIV-positive",2,"bACF","ACF.bACF","2013.3",6255,0.199,1244.745
"2013","3","males","50+","Non-ACF",,2,"bACF","Non-ACF.bACF","2013.3",17246,0.251,
"2013","3","males","50+","Non-ACF","a) HIV-negative",2,"bACF","Non-ACF.bACF","2013.3",17246,0.251,12917.254
"2013","3","males","50+","Non-ACF","b) HIV-positive",7,"bACF","Non-ACF.bACF","2013.3",17246,0.251,4328.746
"2013","4","females","16-19","ACF",,2,"bACF","ACF.bACF","2013.4",10106,0.03,
